Gene,Mean_GBM,Mean_Other,Diff_Score,T_Stat,P_Value,FDR,Cohen_D,Std_GBM,Std_Other,Rank_Selectivity
ADGRB2,-0.1359779765705936,-0.127952277917903,-0.008025698652690594,-0.5823431737184203,0.5620368018558456,0.7698039788916533,-0.0700237886663033,0.10975161280230751,0.11492274634526839,6587
SKIDA1,-0.0008921262012903272,0.007133536349838989,-0.008025662551129315,-0.5091031842023019,0.6121968831913687,0.801731106668451,-0.07177498312318523,0.12684810789140152,0.11076962658221695,6588
ADTRP,0.08347402401891726,0.09149770172026585,-0.008023677701348583,-0.6237987787484489,0.5345353280099525,0.7485889736059118,-0.06725004821064484,0.10146687499570918,0.12037922507286411,6589
HCAR3,0.05953857188177289,0.06755675109957175,-0.008018179217798863,-0.5533801518190071,0.5816292888306338,0.7830803646114017,-0.06989184214904715,0.11580185539029728,0.11465219438568185,6590
ZUP1,0.019012913519012884,0.027030447941081906,-0.008017534422069022,-0.554065941237278,0.5812254237536258,0.7828138425168861,-0.08244546178354516,0.11676201416225632,0.09584088638438758,6591
PPP1CC,-0.21956057837404747,-0.21154467517372624,-0.008015903200321223,-0.3709946246061985,0.7116582833222038,0.8623678079355057,-0.04433205452899737,0.17198149102963933,0.18137422881994347,6592
ANKRD28,-0.02607909199573476,-0.01806439310175892,-0.008014698893975842,-0.6613536189769829,0.5103148968901081,0.7302792047182254,-0.07417696157124898,0.09595178806950994,0.10878792386960001,6593
SNCB,0.09405968553441588,0.10207231864174271,-0.008012633107326833,-0.6216955223059234,0.5359569572303986,0.7496290327689764,-0.0720435725320461,0.10233414120505227,0.1117722290872989,6594
PSIP1,0.0776170543707977,0.08562797463935642,-0.008010920268558722,-0.4592094251035826,0.6473187867230267,0.8236640054449752,-0.04841259492370404,0.13730871781363727,0.16713787796799198,6595
SNTB1,0.03811385340548676,0.04612087554617842,-0.008007022140691662,-0.5906385607333732,0.5564965362080883,0.7658569319238941,-0.07161449122485757,0.10802678757817523,0.11204855313013028,6596
FNDC9,-0.013097890752422691,-0.005097550148800481,-0.00800034060362221,-0.5443365357588157,0.5878485000560696,0.7866789651843709,-0.07666310482714957,0.11825658215349757,0.1033892120028764,6597
PCSK5,-0.061393521459171235,-0.05339365956695735,-0.007999861892213883,-0.47995422510093994,0.6326756546910743,0.8156837666503257,-0.06722328294979078,0.1340709133393362,0.1179586492258133,6598
C1orf68,0.06130150272671397,0.06929962017462683,-0.007998117447912866,-0.730421358479077,0.4673790436988393,0.6975092494851343,-0.09197672537206676,0.0874958697677084,0.08692299324045456,6599
CARD11,-0.06709539348383867,-0.05910034009885613,-0.007995053384982534,-0.5484643762200027,0.5849122903645649,0.7853186245150972,-0.06026568921224483,0.11520143137462291,0.13371932667664582,6600
RAB15,-0.06904443061355439,-0.06104968302017398,-0.00799474759338041,-0.4968241425536641,0.6207292183978538,0.8076910740793346,-0.05983735759756466,0.12816311696159458,0.1339541428432037,6601
ETFA,0.061637559168040625,0.06962298222835088,-0.007985423060310255,-0.644771059902858,0.5209488356131402,0.7389552702617845,-0.07236225024624582,0.09806549172826785,0.1111049573212235,6602
TOP1MT,-0.08973304636484414,-0.08174966414560181,-0.00798338221924233,-0.43893244536555953,0.6619467903799996,0.8323539900633782,-0.053814265721862355,0.1450544606051543,0.14856234183162023,6603
CPM,-0.2277173365037428,-0.2197457146304494,-0.007971621873293394,-0.4800965451639805,0.6325833160218719,0.8156837666503257,-0.069117249230314,0.13375623073620765,0.11403470972316636,6604
PRR32,0.07859254060685583,0.08655782370201293,-0.007965283095157094,-0.6797230277901003,0.4987201382592924,0.7218720373851608,-0.08199585444744523,0.09334326773022834,0.09738427638056166,6605
NENF,0.036895112366081215,0.04485168039518014,-0.007956568029098922,-0.6190385575702061,0.537648807943143,0.7508240479149919,-0.06655113610997848,0.10136432031646066,0.12064299784768882,6606
IFIT1B,-0.007750852300815904,0.00020401397943272428,-0.007954866280248628,-0.6139755072896477,0.5411205367183052,0.7537831691336586,-0.08725823911196091,0.10429900325333433,0.09024497646964542,6607
FCGRT,-0.005511488998383791,0.0024426990331175655,-0.007954188031501356,-0.7825219399718449,0.43625477108925403,0.6721768799067397,-0.08791739954678165,0.08049431353301371,0.09108409421538159,6608
DSCAML1,-0.024186249258735384,-0.01623327185390396,-0.007952977404831425,-0.7596550983199623,0.4497060847576504,0.6843486213858465,-0.08299844446703468,0.08269249701309606,0.0966122364870372,6609
RNF17,-0.08162147494329591,-0.0736742784288146,-0.007947196514481308,-0.5507802175397634,0.5834084665714352,0.7844502734230842,-0.07065588385285859,0.11544079639146637,0.11228221263412586,6610
ADAMTS8,0.06426520751784462,0.07220625106855,-0.007941043550705379,-0.5862495452298233,0.5594512184080395,0.7677585007195492,-0.07470825013099053,0.10832393639878722,0.10616080917899821,6611
ACTRT3,-0.15467904319380255,-0.14673839589468315,-0.007940647299119391,-0.5183101290246632,0.6057730829672843,0.7971780279799415,-0.06954886621343005,0.12292378834040492,0.1135816847283961,6612
CHCHD5,-0.2530299586423612,-0.2450898018703387,-0.007940156772022505,-0.5091595431076132,0.6120982618968424,0.801731106668451,-0.0614908257953411,0.12423009285315115,0.1294393511714057,6613
VPS37B,-0.1055552380140166,-0.09762298943923066,-0.007932248574785944,-0.686840928507296,0.49397394830060526,0.7178238670752933,-0.05995070576397751,0.08874028090099219,0.13465741643961907,6614
ALDH1A2,-0.05523372822114508,-0.04730596453078858,-0.007927763690356499,-0.6501008252575369,0.5175292085456206,0.7364349050417841,-0.0741537908433383,0.09669669757177879,0.10753989765856761,6615
ELF4,0.030382236194890118,0.038303973690189966,-0.007921737495299848,-0.456553934644515,0.6492399400464057,0.825347136828933,-0.050329115629567454,0.13716527642491583,0.15862429612055687,6616
TBC1D26,0.10191137747715105,0.10983132080657318,-0.007919943329422127,-0.5554869348735517,0.5802348497136987,0.7821523898824486,-0.07737628712577588,0.11464232945306582,0.10150634217510367,6617
ZNF792,-0.1323837725848351,-0.12447380783634476,-0.007909964748490345,-0.5172820033748734,0.6064224761827284,0.797605913623744,-0.059664239003271884,0.12136691167794185,0.13327036263100978,6618
OR13G1,0.05191322429603008,0.05982172592989796,-0.00790850163386788,-0.4801376750337394,0.632878973023644,0.815826949337668,-0.07016080551870378,0.1190356388267619,0.11229691358953767,6619
ST18,-0.009573953820205424,-0.0016702968360399954,-0.007903656984165428,-0.6887063359117404,0.4930388135703029,0.7172972922303137,-0.07810006585531039,0.09095275599293234,0.10182930025198095,6620
SIMC1,-0.11918444093843057,-0.11128358273089559,-0.007900858207534986,-0.41102324708791166,0.6821930599557275,0.844429363389904,-0.048860685046805546,0.15294240944329907,0.16225461550882828,6621
XG,0.07772535383675219,0.08562618504153713,-0.007900831204784936,-0.6497523463110583,0.5177880201278584,0.7365693763516564,-0.07842363999472779,0.09686278332136174,0.10099268700180418,6622
PPIF,-0.14024156921559347,-0.1323452135689671,-0.007896355646626357,-0.5443189542627151,0.5878048868684547,0.7866789651843709,-0.06687562910520388,0.11571305695224034,0.1182271094080243,6623
GALNT14,-0.06772186946762211,-0.05982619221881237,-0.00789567724880974,-0.5722920180193491,0.5688329053448211,0.7736818744047315,-0.07520475292634782,0.11055474630763047,0.10461713886632805,6624
TAS2R10,-0.11399624943486208,-0.10610141000997628,-0.007894839424885808,-0.416649207494516,0.6781274771175982,0.842304225006626,-0.055563028092055884,0.15197709728720285,0.14142142326086304,6625
BIK,0.190993543853971,0.19888463376188242,-0.00789108990791143,-0.6958721536056005,0.48857407910645045,0.71392892286348,-0.08001872634824357,0.08998060342297688,0.09915066594051863,6626
RNPEP,-0.11485876016728742,-0.10696921519125546,-0.007889544976031962,-0.597829170281157,0.5516205316048497,0.7619171282979686,-0.06229602921073366,0.10374717785910927,0.12799243762191895,6627
CYP2A7,0.04927294740148526,0.05716154933002961,-0.007888601928544348,-0.6205057004690763,0.5367320454393631,0.7501864764808809,-0.07147004846728365,0.10089186389715236,0.11096463744687851,6628
IL17C,-0.112702150268433,-0.10481363823298101,-0.007888512035451989,-0.5411470938721589,0.5899556685405509,0.7883667522699335,-0.06340475436432262,0.11585018437711393,0.12495143390529456,6629
FNBP4,-0.6073848672278555,-0.5995013299709369,-0.007883537256918594,-0.3532692961192737,0.7248251101004312,0.8694251200565923,-0.03905891964227574,0.1764615612273451,0.20337655942244365,6630
MASP1,0.022438266462000398,0.030312712218797392,-0.007874445756796994,-0.5820413761834509,0.5622741634423438,0.7699057964593259,-0.07523589739551004,0.10829512730467036,0.10442303310568603,6631
SRPRA,-0.7443522619037263,-0.7364783922100923,-0.007873869693634017,-0.33387317745722445,0.7393431888081572,0.8763907396389943,-0.035358215011835434,0.18570898891192564,0.22488135743683943,6632
OR10A2,-0.029775421413720464,-0.021905789125073072,-0.007869632288647392,-0.7705641259049668,0.4438687750428162,0.6796764308533507,-0.09624372803120365,0.07301798759611178,0.08230416622835911,6633
DDIT3,-0.1307421354685927,-0.12287493799113156,-0.007867197477461146,-0.4392246397920417,0.6617483113320951,0.832288709138203,-0.05577210189111054,0.14320452997986843,0.14091921659066,6634
PTAFR,0.016182595305120142,0.024036259955223727,-0.007853664650103585,-0.5147421113385752,0.6082657764483905,0.7989291939918927,-0.07175386087638229,0.12269287727532066,0.10853656675182374,6635
CYREN,-0.008232138960005549,-0.000379292884411493,-0.007852846075594055,-0.6254223042929019,0.5335595979552223,0.7476756135460371,-0.07749867530036506,0.10021491396383052,0.1014007397036596,6636
ERGIC3,0.036072021547690236,0.04392100160330687,-0.007848980055616635,-0.6950495882985183,0.48906937238600023,0.7143846810606108,-0.07800778663230944,0.08941752557522324,0.10130292342770646,6637
FBXL22,-0.10060928938360181,-0.09276083995040683,-0.007848449433194973,-0.7306234326136645,0.46727344091453404,0.6974096944430256,-0.09464623800525446,0.08599925421826025,0.08272025115674028,6638
UBB,-0.2409854460564814,-0.23314010950179606,-0.007845336554685334,-0.33091276276329834,0.7418211000442254,0.8779350633550925,-0.041731675746429546,0.16964835774415968,0.1891254380685116,6639
P2RX7,-0.12478264708298342,-0.11694106887283816,-0.007841578210145264,-0.4639852686596359,0.6439807343991333,0.8218616098299827,-0.05776153451180596,0.13493427759281398,0.13581113238277578,6640
SMIM6,-0.0354294538125773,-0.02758796407068654,-0.007841489741890757,-0.44250298551628353,0.6594008489902348,0.8311343050220652,-0.058907352352986775,0.1421152706487806,0.1325096425544175,6641
CD300LF,0.02201006576717175,0.029849549719492097,-0.007839483952320349,-0.6596540841620733,0.511486378191756,0.7312129227660605,-0.08555599616631562,0.09515025506992103,0.0913963934008517,6642
OR4D10,-0.2062586878826795,-0.19842101780424456,-0.007837670078434944,-0.4993865438558882,0.619329287011408,0.8069461884465599,-0.07162743755370016,0.11329925630948269,0.1091660535218652,6643
ANKRD30B,0.023788351970198334,0.031625635674207626,-0.007837283704009292,-0.6121207411856827,0.542258882381328,0.7548011234281758,-0.0733045555900639,0.10192921352125046,0.1072299266266187,6644
SLC25A47,0.09035493638330086,0.09818952994071307,-0.007834593557412214,-0.5401030509185362,0.5906734420862156,0.7886935356354109,-0.06346983190366356,0.11530837664896587,0.12394793142385745,6645
SNX3,4.6717968187513865e-05,0.00788097809035515,-0.007834260122167636,-0.5452132601565713,0.5871451899758342,0.7864794183933823,-0.06096048081889049,0.1137391089368551,0.12941553379715448,6646
HMMR,-0.10590965001780106,-0.09807609963622953,-0.007833550381571533,-0.5361321365143952,0.5933417033366997,0.7903650858105605,-0.05644635094932132,0.11498825482121341,0.14018507517741022,6647
COMTD1,-0.23246367942178556,-0.224639687115565,-0.00782399230622055,-0.5484768535663427,0.5849487228277084,0.7853186245150972,-0.06561463234946303,0.11355473954751485,0.11960178326613899,6648
LOXL4,-0.03761050142975725,-0.02979327596868556,-0.007817225461071688,-0.634611037914305,0.5274809487332552,0.7435911869965873,-0.0671934858202581,0.09699787104333916,0.11748580168312091,6649
IRGM,0.0312937852273522,0.03910848918362495,-0.007814703956272755,-0.6591516824581628,0.511815231741554,0.7314938921444072,-0.08685064391249799,0.09501810879317273,0.08964135861844072,6650
PIGA,0.004714594662955811,0.012526859795823042,-0.007812265132867232,-0.6849691522676487,0.4954126753310255,0.7186509733323047,-0.08140940015758188,0.0907442142124488,0.09629203034870774,6651
TEC,-0.0625652771979777,-0.054768873486213655,-0.007796403711764051,-0.6259790380692509,0.5331370387779255,0.7474339517065662,-0.07012078166841591,0.09860184798286815,0.11195416291881208,6652
SLC25A10,-0.2880773985764544,-0.28028261139802807,-0.0077947871784263545,-0.47075552823177885,0.6390862280299592,0.8188834611122766,-0.049676263408994406,0.13033973468080676,0.1584844043705228,6653
FAM111B,0.028801458428760168,0.03659595162870881,-0.0077944931999486405,-0.48856320217236093,0.6266105237571498,0.8115702054973531,-0.07181740991367376,0.12865511962953552,0.10709361598176624,6654
USF3,0.025362874435110924,0.03315570388427436,-0.007792829449163433,-0.630186686259333,0.530498262787308,0.7458922880921525,-0.08522990531585611,0.0992663433897881,0.09090063467209784,6655
TSPYL6,0.04811113726759082,0.055903780602753105,-0.007792643335162282,-0.5864035911156392,0.5593163264178349,0.7677453875721869,-0.07009789405196518,0.10577848749707815,0.11150923608909223,6656
TMEM245,-0.034271912079397046,-0.026479421112377905,-0.007792490967019141,-0.8115710201964725,0.41931283566226873,0.6577412673016289,-0.07693543690052985,0.07465326766171139,0.10277831597314323,6657
SLFN12,-0.03391465723493497,-0.026123107143042317,-0.007791550091892651,-0.5964540629103212,0.552608426651972,0.7625624290708638,-0.07003741189066892,0.10383424092516558,0.11171318753097087,6658
ABRACL,0.10683780281439328,0.11462842028541427,-0.007790617471020986,-0.6473013480978705,0.5193794704894412,0.7377797104766038,-0.08025152423341016,0.09606391279342033,0.09714300414420021,6659
SH3BGRL,-0.0237761490417773,-0.015987616773248087,-0.0077885322685292135,-0.6436936584389971,0.52168484031205,0.7391222243706833,-0.0771646181084699,0.09633432704694934,0.10122566167338282,6660
ATF6,-0.11348456531044701,-0.10570420183763984,-0.007780363472807167,-0.5645492492368197,0.5739557499392983,0.7771938190727654,-0.06037034958892894,0.10862922851789844,0.13008404078721494,6661
APOA5,0.05607648939732462,0.06385590891651415,-0.007779419519189527,-0.5324967900574511,0.595933414465994,0.79128846178281,-0.06666721623735015,0.11668840069979171,0.11669045627426139,6662
TOR1B,-0.010798263114006378,-0.0030249667770451557,-0.007773296336961222,-0.5881598495265707,0.5581157263135261,0.7667875282080998,-0.06694160401785772,0.10477780905557874,0.1168195656387597,6663
C2CD5,0.04970217822154216,0.057473128430593844,-0.007770950209051684,-0.6090185840456023,0.5442585606234485,0.7566367072832265,-0.0677061933360857,0.10094781411655226,0.11561591680619146,6664
C20orf144,-0.000248104705873466,0.007521861212877572,-0.007769965918751038,-0.741811950778584,0.46032781881389007,0.6914171652832856,-0.07582798382671604,0.08217338178289507,0.10364977329640974,6665
TMEM63B,-0.04528347810441662,-0.03751806174732014,-0.0077654163570964815,-0.6034177072806137,0.5479911551443202,0.7590892559918935,-0.07086919343696332,0.10229335119027357,0.11003039718026036,6666
TEAD2,-0.07799402947491649,-0.07022987005961843,-0.0077641594152980525,-0.5738358946299192,0.5677466651218805,0.7729303357604161,-0.06839846145753481,0.10767585451221048,0.11388267299191797,6667
SLC13A5,-0.01243140264869777,-0.004672134054675346,-0.007759268594022424,-0.6771574061478512,0.5001918838996822,0.7227016657073323,-0.06709771036734223,0.08957838037596907,0.11713454173388681,6668
TPH1,-0.11716175779401122,-0.10940310141681386,-0.007758656377197359,-0.7287494239883527,0.4682419968919127,0.698274055744252,-0.07481218447335038,0.08356354560795562,0.1048837795084156,6669
FSCN3,-0.03712126722195813,-0.029365312974046227,-0.007755954247911905,-0.8224943274129548,0.4132091770288645,0.652836729987936,-0.08575673013447657,0.07413618205927933,0.0914003472915211,6670
H2AC8,-0.3878142352781767,-0.3800586477856254,-0.007755587492551286,-0.4128399507829797,0.6808517109364276,0.8435260159470106,-0.04708773769106237,0.1489609252752248,0.16567640809767895,6671
DYNAP,0.13481321450993308,0.14255676501626516,-0.007743550506332075,-0.7797743976765406,0.43790107637558495,0.6737026341047287,-0.09216368175435417,0.07897558438415768,0.0843368896272476,6672
APPBP2,-0.08723071514838662,-0.07948998179111703,-0.0077407333572695886,-0.4892395002146432,0.6260798766861945,0.8110271831281718,-0.06133322374945692,0.12638595903037367,0.1261962503827259,6673
ENPP1,0.004069048697342666,0.011807834602168832,-0.007738785904826166,-0.6749372247870821,0.501755585446672,0.7239281785198162,-0.08368607634667079,0.09151819611332472,0.0925357676557912,6674
ALLC,-0.12483878540562776,-0.11710112747298292,-0.007737657932644845,-0.5886720649908213,0.5577932888832963,0.7666307194755005,-0.06936806576511359,0.10450892430340106,0.1119869006806181,6675
FAM104A,0.020770108529279782,0.02850110754399916,-0.007730999014719377,-0.45128847055613014,0.6530637639299965,0.827897244846886,-0.0562915804219574,0.1367934251633927,0.13737380542418887,6676
PFKFB2,-0.09199986001314632,-0.0842724354983028,-0.0077274245148435255,-0.5640052441882352,0.5744019061007468,0.7776217877155523,-0.06955080630555155,0.10931456649091238,0.11122008217182291,6677
PYGO2,-0.0146192063616167,-0.006893602290987604,-0.007725604070629095,-0.42576019948440075,0.6714879758852356,0.8384715108355263,-0.053889572867602174,0.14504253065704242,0.14324987535758602,6678
DLG1,-0.012429263020650205,-0.004704713711300376,-0.0077245493093498286,-0.5623586012355936,0.5754190643629947,0.7783340031172826,-0.05818953830725586,0.10790417718473633,0.1342035136750935,6679
YBX3,-0.15797498359731033,-0.15025110327727495,-0.007723880320035376,-0.5960860794893701,0.5528394047243563,0.7626529747739986,-0.06834735879005918,0.10279259473991681,0.11364135098952348,6680
PCP2,-0.03791518014370163,-0.03019415557122279,-0.007721024572478835,-0.6366124124374458,0.5262621638364746,0.7430241621851832,-0.07613965850055333,0.09654431462423907,0.10171398661665286,6681
NUFIP1,-0.7154632627907469,-0.7077432050382992,-0.007720057752447662,-0.3187574990617035,0.7507947348176893,0.8833082074677506,-0.041840003836246434,0.19405920605160557,0.18387633222609445,6682
HNRNPA1L2,-0.3150432301379584,-0.3073299271784485,-0.007713302959509893,-0.3144534600527861,0.7540228659149935,0.8851985091331253,-0.03724792718844048,0.19509674341351177,0.20783489231786384,6683
LAMA4,-0.032152578635925716,-0.02444121688849721,-0.007711361747428504,-0.6094779728758499,0.5439541879331152,0.7562721984824913,-0.06760111932312596,0.10007714026898062,0.11492198506526916,6684
EIF6,-1.4192471702692644,-1.4115403461299756,-0.007706824139288804,-0.20949549522677052,0.8346172892230393,0.9255910681382649,-0.025585060071866613,0.2933037807082937,0.30173108951280175,6685
DHX58,-0.12003851997343358,-0.11233345547288201,-0.00770506450055157,-0.5015479508874794,0.6174055873205376,0.8053174937255081,-0.05885789200717238,0.12210583814071867,0.13146134146580418,6686
IFT88,-0.06740931998584081,-0.05971137049290004,-0.007697949492940767,-0.5681291571623457,0.5716154008186807,0.7757235867766414,-0.07045938003657229,0.10815169020431739,0.10932495322961087,6687
BIRC3,0.02112617995314849,0.028817709599238107,-0.007691529646089618,-0.5248821764667161,0.6011962995278505,0.7946114153792869,-0.06655556590808726,0.11714740470022836,0.11546198757281421,6688
CCSAP,-0.0030332240252302117,0.004655607261627187,-0.007688831286857399,-0.47919100838705575,0.6330740963083126,0.815902509947844,-0.04825756347044074,0.12567116662817382,0.16127342052531465,6689
CDKL4,0.007450216258420846,0.015133508730688198,-0.0076832924722673515,-0.5453922637637768,0.5870625974643964,0.7864794183933823,-0.06592250027890857,0.11223234233422444,0.11682546711068542,6690
CDH17,-0.04456952016590553,-0.036888796880349975,-0.007680723285555552,-0.5388922847568116,0.5915785024181087,0.7891960074326749,-0.07540976146487544,0.11463840531345632,0.10096630812698262,6691
CD99L2,0.016364088784053075,0.02404466164265062,-0.007680572858597544,-0.7248223546364565,0.4707607261706257,0.6999345423686144,-0.08754268784635022,0.08441431106458298,0.08794664153795818,6692
PLK3,-0.07419962991435022,-0.06652370430872878,-0.007675925605621442,-0.6163231001840231,0.5394706393534416,0.7524617614714708,-0.07057038238883302,0.09878852643754389,0.10938691412826632,6693
CEP295,-0.25478490583341595,-0.24711995080698274,-0.007664955026433218,-0.41143035857672716,0.6818272094395317,0.8441513286239206,-0.04146067347223232,0.14592487167437898,0.18712364196942163,6694
TPBG,0.014781033260473076,0.022441976578569778,-0.007660943318096702,-0.6615809221018443,0.510224927013216,0.7302792047182254,-0.08093764833955912,0.09233625509322987,0.09480096615084714,6695
HHIPL2,-0.017596376165453318,-0.009943089581901562,-0.007653286583551756,-0.6515765744555736,0.5166520551032858,0.7358130321797791,-0.08384587690432894,0.09399310162833258,0.09109879122601354,6696
NXPE3,-0.12074781606393128,-0.11309618034121299,-0.007651635722718292,-0.5309458812324729,0.5969770506771066,0.792023436520954,-0.0628644608780174,0.1146268998925574,0.12216287566454564,6697
TXLNB,0.03491625904005825,0.04256614495159421,-0.00764988591153596,-0.8097573664439695,0.4205510921587787,0.6583640329578366,-0.0944555720630481,0.07505144800488857,0.08136012600674418,6698
IPCEF1,0.02783225037467122,0.035474045232750905,-0.007641794858079684,-0.4613173589768755,0.6459397569779322,0.8229020094047106,-0.06826908135879932,0.1336289964053953,0.11037926499171341,6699
LRRC70,0.11662223860733302,0.12424925575910843,-0.0076270171517754115,-0.5863933413718839,0.5593567421361357,0.7677453875721869,-0.07498825358445599,0.10403936780324612,0.10155623396670045,6700
AGR3,-0.006216881578933249,0.0014056070186717266,-0.007622488597604976,-0.40011339743599456,0.6902525478147892,0.8499138156706221,-0.06302192317069383,0.15412545626558238,0.11847281584339464,6701
OR5D18,-0.07611382977575584,-0.06849325208276011,-0.007620577692995734,-0.7261886300238304,0.4704438522028297,0.6997574702232465,-0.09162853263851659,0.07509447258965733,0.08366589043379481,6702
TEX43,-0.0902876790133746,-0.08267509103798808,-0.0076125879753865255,-0.4739134198968363,0.6369929881013283,0.8180311138091534,-0.07573233818729937,0.13003558918624974,0.09829532070902346,6703
LRMDA,0.0013948683830427879,0.009004817695549911,-0.007609949312507123,-0.6445436606903788,0.5211731880145567,0.7389847214181788,-0.08254036750866246,0.09445010578023569,0.09204835005032426,6704
FGF13,0.06295808666628255,0.07056777136989542,-0.007609684703612868,-0.6781093065959561,0.4997698302069904,0.7226913568904472,-0.08651374900212772,0.08974911573860346,0.08784167553985583,6705
ARNT2,-0.010879025496441796,-0.003273833257081354,-0.007605192239360442,-0.6471440248407436,0.5194710513444369,0.7378056629415973,-0.07886783100111544,0.09368243001611325,0.09660540719202837,6706
GNG11,-0.024124716889903263,-0.01652009649959476,-0.007604620390308504,-0.8813963995782511,0.38119268538953266,0.6243974204267121,-0.08835237804219158,0.060313467817456286,0.0874833343494889,6707
ACAD10,-0.08605486281108991,-0.07845208925276392,-0.00760277355832599,-0.589175691002931,0.557463609576683,0.7666307194755005,-0.07026382317917676,0.10269675091242678,0.10855141973058562,6708
NR2C1,-0.2308489168106565,-0.2232468633040664,-0.007602053506590101,-0.5950018901951909,0.5535549031148908,0.7632876782338593,-0.0676049127742017,0.10127629251433294,0.11313608561398096,6709
CDC42SE1,-0.3204819212732091,-0.31288894684313967,-0.007592974430069455,-0.32614330211771,0.7452335545693809,0.879800911557789,-0.045024862079518294,0.18711194849065657,0.16736862330844643,6710
ZKSCAN1,-0.03311337534284326,-0.025525181611873844,-0.007588193730969417,-0.7310583019645217,0.46672293739324644,0.6972513975671704,-0.0668587698580411,0.08031153062104729,0.11532240085437723,6711
JAGN1,0.11247227129850118,0.12005905505487127,-0.007586783756370091,-0.6078234028337323,0.5449913891362026,0.7570873227094269,-0.06225128167388425,0.0979439220422723,0.12326796639484155,6712
CCDC63,-0.16562189554623022,-0.15803773096057974,-0.007584164585650477,-0.535641025094719,0.5937831366932371,0.790380993522749,-0.06937928827540879,0.11335346794218494,0.10904688579991544,6713
THEM6,-0.02724825616800896,-0.019673704937496345,-0.007574551230512615,-0.5299302888167828,0.5976152458108259,0.7923664722097142,-0.05581523264053624,0.11249216792129196,0.13708027904130216,6714
RAB19,0.02074804250948788,0.028320389586237255,-0.007572347076749374,-0.5615533411477158,0.5760588039760668,0.7789239434503321,-0.0685914410434945,0.10751310093841364,0.11058270422896051,6715
C9orf131,-0.06169008721458,-0.05411974585284884,-0.00757034136173116,-0.57553989174207,0.5665293378098918,0.7726822400893675,-0.06078145768235151,0.10354829497759507,0.125793717752291,6716
HERC5,0.04505216573866456,0.05262239780329814,-0.007570232064633579,-0.6387397621857126,0.5248239443313341,0.7416943683642142,-0.06947989163136446,0.09357409731481035,0.10988082411590444,6717
LAIR2,-0.016992712863989318,-0.009425169349132692,-0.007567543514856626,-0.5685931318860874,0.5712491670788447,0.7754613380945388,-0.06375369960642702,0.10537586575540758,0.11951414082022806,6718
OR10P1,-0.12933663238389895,-0.12177338401067041,-0.00756324837322854,-0.5166262074237914,0.6073572252831151,0.7983813590861697,-0.08290102722787361,0.10631401747314641,0.09016491497883546,6719
PYCR3,-0.09883971392893602,-0.09127655861750893,-0.007563155311427094,-0.5516858142500564,0.5826739363471232,0.7839668607068556,-0.05682249887116073,0.10764030099524836,0.1345894495498572,6720
DAPK1,-0.055280249048357565,-0.047721871334903826,-0.007558377713453739,-0.4807023679802217,0.6321123056846033,0.8156495645418862,-0.060997175154698956,0.12570582874548272,0.12379620102129645,6721
ZKSCAN5,-0.230703259272411,-0.22314509959549442,-0.007558159676916587,-0.46507517301361995,0.6432315550337511,0.8214361522192287,-0.06272262681938871,0.13043547305554543,0.11982725455657284,6722
DBH,0.032258009612158044,0.03981371711405733,-0.007555707501899288,-0.6390475169908858,0.5247329829313915,0.741624270272151,-0.08349953217032874,0.09470857571431789,0.09020691437073874,6723
S100A1,-0.041587311759879564,-0.03403819201897901,-0.007549119740900556,-0.6009668171331123,0.5495741827022259,0.7604888617096476,-0.06602905094220077,0.09927211659300034,0.11524077183639042,6724
URM1,-0.6870637297212542,-0.6795237646248604,-0.007539965096393764,-0.24288982934363085,0.8087418796719015,0.9131664623508738,-0.03002578640586934,0.24772156735452788,0.2513353467095444,6725
BRPF3,0.07107761363929664,0.07861399802917968,-0.007536384389883036,-0.6481683319426582,0.5188384199340668,0.7373439111534391,-0.08288870567152527,0.093005251055596,0.09078467514604921,6726
LRRC17,-0.011898970791007824,-0.004367470070915767,-0.007531500720092056,-0.6359654300347022,0.5266515430495753,0.7430616826902375,-0.0724017383982019,0.09388958196630831,0.10464837416464406,6727
MTHFR,0.000130983093308823,0.007652490128275945,-0.007521507034967122,-0.5209358809353429,0.6039375389113714,0.7964992652412327,-0.06740097700085049,0.11558204657693512,0.11132929616138654,6728
AP1B1,-0.1967668997688018,-0.18926731860828672,-0.007499581160515079,-0.46964727288496266,0.6398985634687733,0.8193388418707921,-0.05204259222048468,0.12629599053404655,0.14518641605434085,6729
MANEA,0.11184454504720306,0.11934290120525795,-0.007498356158054886,-0.5488465857034683,0.5847089217054404,0.7852813370324605,-0.067434512398281,0.10897464357154589,0.11133737300297177,6730
SYNGR4,0.028228097448142548,0.03571999524297862,-0.007491897794836073,-0.6084180267416568,0.5446803569204874,0.7569296659646021,-0.07056212142019998,0.0977782101753493,0.10669727268519569,6731
CSTL1,0.17915536495442802,0.1866468073305459,-0.007491442376117874,-0.6413870215289881,0.5230478638118841,0.740351377171684,-0.06408382410436325,0.09139815646782011,0.11836798663226339,6732
PCSK2,0.053237139206929296,0.060728186946349044,-0.007491047739419748,-0.822525379004074,0.4132338902104218,0.652836729987936,-0.08960269927266462,0.07191581271794467,0.08430637183108812,6733
IMPG2,0.08672709532179873,0.09421801905207255,-0.007490923730273824,-0.5888414201075883,0.5577202245264155,0.7666307194755005,-0.0750678065195713,0.10173675566357804,0.09966085674633951,6734
